"No.","Time","Source","Destination","Protocol","Length","Info"
"3629","36.199100","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=635496 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3630","36.199112","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=636956 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3631","36.199236","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=638206 Win=64240 Len=0"
"3632","36.200466","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=638206 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3633","36.207491","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=639561 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3634","36.207700","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=640916 Win=64240 Len=0"
"3635","36.214546","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=640916 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3636","36.214838","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=642271 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3637","36.214851","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=643731 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3638","36.215098","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=644981 Win=64240 Len=0"
"3639","36.215109","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=644981 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3640","36.215113","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=646441 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3641","36.215117","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=647901 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3642","36.215278","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=649046 Win=64240 Len=0"
"3643","36.215393","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=649046 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3644","36.215400","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=650506 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3645","36.215601","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=651756 Win=64240 Len=0"
"3646","36.215610","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=651756 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3647","36.231694","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=653111 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3648","36.231713","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=654571 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3649","36.231840","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=655821 Win=64240 Len=0"
"3650","36.232104","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=655821 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3651","36.232113","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=657281 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3652","36.232116","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=658741 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3653","36.232233","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=659886 Win=64240 Len=0"
"3654","36.232306","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=659886 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3655","36.245233","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=661241 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3656","36.245251","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=662701 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3657","36.245420","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=663951 Win=64240 Len=0"
"3658","36.245427","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=663951 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3659","36.253122","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=665306 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3660","36.253279","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=666661 Win=64240 Len=0"
"3661","36.277690","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=666661 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3662","36.277708","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=668121 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3663","36.277829","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=669371 Win=64240 Len=0"
"3664","36.277881","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=669371 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3665","36.277884","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=670831 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3666","36.278320","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=672081 Win=64240 Len=0"
"3667","36.285501","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=672081 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3668","36.285519","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=673541 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3669","36.285729","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=674791 Win=64240 Len=0"
"3670","36.285735","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=674791 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3671","36.285738","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=676251 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3672","36.286116","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=677501 Win=64240 Len=0"
"3673","36.286181","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=677501 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3674","36.299166","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=678856 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3675","36.299304","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=680211 Win=64240 Len=0"
"3676","36.315772","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=680211 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3677","36.315790","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=681671 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3678","36.315958","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=682921 Win=64240 Len=0"
"3679","36.316029","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=682921 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3680","36.316287","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=684276 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3681","36.316398","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=685631 Win=64240 Len=0"
"3682","36.317991","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=685631 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3683","36.324667","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=686986 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3684","36.324686","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=688446 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3685","36.324688","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=689906 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3686","36.324691","205.234.186.112","192.168.138.158","TCP","1094","80  >  51735 [PSH, ACK] Seq=691366 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"3687","36.324905","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=692406 Win=64240 Len=0"
"3688","36.324911","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=692406 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3689","36.324914","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=693866 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3690","36.324916","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=695326 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3691","36.325157","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=696471 Win=64240 Len=0"
"3692","36.325166","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=696471 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3693","36.325169","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=697931 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3694","36.325469","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=699181 Win=64240 Len=0"
"3695","36.332108","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=699181 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3696","36.332126","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=700641 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3697","36.332306","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=701891 Win=64240 Len=0"
"3698","36.345447","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=701891 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3699","36.358078","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=703246 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3700","36.358202","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=704601 Win=64240 Len=0"
"3701","36.371533","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=704601 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3702","36.371551","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=706061 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3703","36.371554","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=707521 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3704","36.371557","205.234.186.112","192.168.138.158","TCP","1094","80  >  51735 [PSH, ACK] Seq=708981 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"3705","36.371743","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=710021 Win=64240 Len=0"
"3706","36.371749","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=710021 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3707","36.371751","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=711481 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3708","36.371845","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=712731 Win=64240 Len=0"
"3709","36.386236","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=712731 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3710","36.386254","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=714191 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3711","36.386257","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=715651 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3712","36.386260","205.234.186.112","192.168.138.158","TCP","1094","80  >  51735 [PSH, ACK] Seq=717111 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"3713","36.386427","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=718151 Win=64240 Len=0"
"3714","36.391639","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=718151 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3715","36.395328","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=719506 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3716","36.395368","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=720966 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3717","36.395488","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=722216 Win=64240 Len=0"
"3718","36.395558","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=722216 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3719","36.395564","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=723676 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3720","36.395926","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=724926 Win=64240 Len=0"
"3721","36.438000","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=724926 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3722","36.442677","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=726281 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3723","36.442695","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=727741 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3724","36.442698","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=729201 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3725","36.442860","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=730346 Win=64240 Len=0"
"3726","36.443843","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=730346 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3727","36.443858","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=731806 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3728","36.444047","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=733056 Win=64240 Len=0"
"3729","36.444200","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=733056 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3730","36.444210","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=734516 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3731","36.444237","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=735976 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3732","36.444547","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=737121 Win=64240 Len=0"
"3733","36.444558","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=737121 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3734","36.444561","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=738581 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3735","36.444565","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=740041 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3736","36.444735","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=741186 Win=64240 Len=0"
"3737","36.484018","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=741186 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3738","36.508817","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=742541 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3739","36.508839","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=744001 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3740","36.508843","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=745461 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3741","36.509045","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=746606 Win=64240 Len=0"
"3742","36.509246","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=746606 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3743","36.509258","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=748066 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3744","36.509261","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=749526 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3745","36.509263","205.234.186.112","192.168.138.158","TCP","1094","80  >  51735 [PSH, ACK] Seq=750986 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"3746","36.509394","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=752026 Win=64240 Len=0"
"3747","36.509535","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=752026 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3748","36.509542","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=753486 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3749","36.509544","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=754946 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3750","36.509969","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=756091 Win=64240 Len=0"
"3751","36.509980","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=756091 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3752","36.509984","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=757551 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3753","36.509988","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=758801 Win=64240 Len=0"
"3754","36.510091","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=758801 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3755","36.510097","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=760261 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3756","36.510100","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=761721 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3757","36.510378","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=762866 Win=64240 Len=0"
"3758","36.514781","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=762866 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3759","36.514799","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=764326 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3760","36.514802","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=765786 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3761","36.514990","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=766931 Win=64240 Len=0"
"3762","36.530103","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=766931 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3763","36.554598","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=768286 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3764","36.554627","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=769746 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3765","36.554630","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=771206 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3766","36.554783","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=772351 Win=64240 Len=0"
"3767","36.554788","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=772351 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3768","36.576598","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=773706 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3769","36.576735","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=775061 Win=64240 Len=0"
"3770","36.600940","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=775061 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3771","36.601307","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=776416 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3772","36.601316","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=777876 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3773","36.601319","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=779336 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3774","36.601322","205.234.186.112","192.168.138.158","TCP","1094","80  >  51735 [PSH, ACK] Seq=780796 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"3775","36.601511","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=781836 Win=64240 Len=0"
"3776","36.601517","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=781836 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3777","36.601520","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=783296 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3778","36.601522","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=784756 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3779","36.601722","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=785901 Win=63095 Len=0"
"3780","36.601813","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=785901 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3781","36.601817","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=787361 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3782","36.601981","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=788611 Win=64240 Len=0"
"3783","36.602067","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=788611 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3784","36.602071","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=790071 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3785","36.602073","205.234.186.112","192.168.138.158","TCP","1199","80  >  51735 [PSH, ACK] Seq=791531 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"3786","36.602216","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=792676 Win=64240 Len=0"
"3787","36.602467","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=792676 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3788","36.602476","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=794136 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3789","36.603032","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=795386 Win=64240 Len=0"
"3790","36.622617","205.234.186.112","192.168.138.158","TCP","1409","80  >  51735 [PSH, ACK] Seq=795386 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"3791","36.625495","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=796741 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3792","36.625513","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=798201 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"3793","36.625617","192.168.138.158","205.234.186.112","TCP","60","51735  >  80 [ACK] Seq=358 Ack=799451 Win=64240 Len=0"
"3794","36.625621","205.234.186.112","192.168.138.158","TCP","1514","80  >  51735 [ACK] Seq=799451 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"3795","36.625624","205.234.186.112","192.168.138.158","TCP","1304","80  >  51735 [PSH, ACK] Seq=800911 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
